"ScaffoldName"	"RefSeq.ScaffoldAccession"
"Thamnophis_sirtalis_GCF_001077635.1_read6717"	"NW_013664396.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6718"	"NW_013664397.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6719"	"NW_013664398.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6720"	"NW_013664399.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6721"	"NW_013664400.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6722"	"NW_013664401.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6723"	"NW_013664402.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6724"	"NW_013664403.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6725"	"NW_013664404.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6726"	"NW_013664405.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6727"	"NW_013664406.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6728"	"NW_013664407.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6729"	"NW_013664408.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6730"	"NW_013664409.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6731"	"NW_013664410.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6732"	"NW_013664411.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6733"	"NW_013664412.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6734"	"NW_013664413.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6735"	"NW_013664414.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6736"	"NW_013664415.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6737"	"NW_013664416.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6738"	"NW_013664417.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6739"	"NW_013664418.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6740"	"NW_013664419.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6741"	"NW_013664420.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6742"	"NW_013664421.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6743"	"NW_013664422.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6744"	"NW_013664423.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6745"	"NW_013664424.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6746"	"NW_013664425.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6747"	"NW_013664426.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6748"	"NW_013664427.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6749"	"NW_013664428.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6750"	"NW_013664429.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6751"	"NW_013664430.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6752"	"NW_013664431.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6753"	"NW_013664432.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6754"	"NW_013664433.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6755"	"NW_013664434.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6756"	"NW_013664435.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6757"	"NW_013664436.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6758"	"NW_013664437.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6759"	"NW_013664438.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6760"	"NW_013664439.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6761"	"NW_013664440.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6762"	"NW_013664441.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6763"	"NW_013664442.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6764"	"NW_013664443.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6765"	"NW_013664444.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6766"	"NW_013664445.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6767"	"NW_013664446.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6768"	"NW_013664447.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6769"	"NW_013664448.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6770"	"NW_013664449.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6771"	"NW_013664450.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6772"	"NW_013664451.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6773"	"NW_013664452.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6774"	"NW_013664453.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6775"	"NW_013664454.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6776"	"NW_013664455.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6777"	"NW_013664456.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6778"	"NW_013664457.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6779"	"NW_013664458.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6780"	"NW_013664459.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6781"	"NW_013664460.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6782"	"NW_013664461.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6783"	"NW_013664462.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6784"	"NW_013664463.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6785"	"NW_013664464.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6786"	"NW_013664465.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6787"	"NW_013664466.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6788"	"NW_013664467.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6789"	"NW_013664468.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6790"	"NW_013664469.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6791"	"NW_013664470.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6792"	"NW_013664471.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6793"	"NW_013664472.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6794"	"NW_013664473.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6795"	"NW_013664474.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6796"	"NW_013664475.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6797"	"NW_013664476.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6798"	"NW_013664477.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6799"	"NW_013664478.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6800"	"NW_013664479.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6801"	"NW_013664480.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6802"	"NW_013664481.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6803"	"NW_013664482.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6804"	"NW_013664483.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6805"	"NW_013664484.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6806"	"NW_013664485.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6807"	"NW_013664486.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6808"	"NW_013664487.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6809"	"NW_013664488.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6810"	"NW_013664489.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6811"	"NW_013664490.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6812"	"NW_013664491.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6813"	"NW_013664492.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6814"	"NW_013664493.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6815"	"NW_013664494.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6816"	"NW_013664495.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6817"	"NW_013664496.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6818"	"NW_013664497.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6819"	"NW_013664498.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6820"	"NW_013664499.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6821"	"NW_013664500.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6822"	"NW_013664501.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6823"	"NW_013664502.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6824"	"NW_013664503.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6825"	"NW_013664504.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6826"	"NW_013664505.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6827"	"NW_013664506.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6828"	"NW_013664507.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6829"	"NW_013664508.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6830"	"NW_013664509.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6831"	"NW_013664510.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6832"	"NW_013664511.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6833"	"NW_013664512.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6834"	"NW_013664513.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6835"	"NW_013664514.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6836"	"NW_013664515.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6837"	"NW_013664516.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6838"	"NW_013664517.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6839"	"NW_013664518.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6840"	"NW_013664519.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6841"	"NW_013664520.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6842"	"NW_013664521.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6843"	"NW_013664522.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6844"	"NW_013664523.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6845"	"NW_013664524.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6846"	"NW_013664525.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6847"	"NW_013664526.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6848"	"NW_013664527.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6849"	"NW_013664528.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6850"	"NW_013664529.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6851"	"NW_013664530.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6852"	"NW_013664531.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6853"	"NW_013664532.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6854"	"NW_013664533.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6855"	"NW_013664534.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6856"	"NW_013664535.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6857"	"NW_013664536.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6858"	"NW_013664537.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6859"	"NW_013664538.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6860"	"NW_013664539.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6861"	"NW_013664540.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6862"	"NW_013664541.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6863"	"NW_013664542.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6864"	"NW_013664543.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6865"	"NW_013664544.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6866"	"NW_013664545.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6867"	"NW_013664546.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6868"	"NW_013664547.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6869"	"NW_013664548.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6870"	"NW_013664549.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6871"	"NW_013664550.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6872"	"NW_013664551.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6873"	"NW_013664552.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6874"	"NW_013664553.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6875"	"NW_013664554.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6876"	"NW_013664555.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6877"	"NW_013664556.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6878"	"NW_013664557.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6879"	"NW_013664558.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6880"	"NW_013664559.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6881"	"NW_013664560.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6882"	"NW_013664561.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6883"	"NW_013664562.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6884"	"NW_013664563.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6885"	"NW_013664564.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6886"	"NW_013664565.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6887"	"NW_013664566.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6888"	"NW_013664567.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6889"	"NW_013664568.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6890"	"NW_013664569.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6891"	"NW_013664570.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6892"	"NW_013664571.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6893"	"NW_013664572.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6894"	"NW_013664573.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6895"	"NW_013664574.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6896"	"NW_013664575.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6897"	"NW_013664576.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6898"	"NW_013664577.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6899"	"NW_013664578.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6900"	"NW_013664579.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6901"	"NW_013664580.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6902"	"NW_013664581.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6903"	"NW_013664582.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6904"	"NW_013664583.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6905"	"NW_013664584.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6906"	"NW_013664585.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6907"	"NW_013664586.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6908"	"NW_013664587.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6909"	"NW_013664588.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6910"	"NW_013664589.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6911"	"NW_013664590.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6912"	"NW_013664591.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6913"	"NW_013664592.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6914"	"NW_013664593.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6915"	"NW_013664594.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6916"	"NW_013664595.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6917"	"NW_013664596.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6918"	"NW_013664597.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6919"	"NW_013664598.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6920"	"NW_013664599.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6921"	"NW_013664600.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6922"	"NW_013664601.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6923"	"NW_013664602.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6924"	"NW_013664603.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6925"	"NW_013664604.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6926"	"NW_013664605.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6927"	"NW_013664606.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6928"	"NW_013664607.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6929"	"NW_013664608.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6930"	"NW_013664609.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6931"	"NW_013664610.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6932"	"NW_013664611.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6933"	"NW_013664612.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6934"	"NW_013664613.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6935"	"NW_013664614.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6936"	"NW_013664615.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6937"	"NW_013664616.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6938"	"NW_013664617.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6939"	"NW_013664618.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6940"	"NW_013664619.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6941"	"NW_013664620.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6942"	"NW_013664621.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6943"	"NW_013664622.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6944"	"NW_013664623.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6945"	"NW_013664624.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6946"	"NW_013664625.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6947"	"NW_013664626.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6948"	"NW_013664627.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6949"	"NW_013664628.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6950"	"NW_013664629.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6951"	"NW_013664630.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6952"	"NW_013664631.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6953"	"NW_013664632.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6954"	"NW_013664633.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6955"	"NW_013664634.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6956"	"NW_013664635.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6957"	"NW_013664636.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6958"	"NW_013664637.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6959"	"NW_013664638.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6960"	"NW_013664639.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6961"	"NW_013664640.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6962"	"NW_013664641.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6963"	"NW_013664642.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6964"	"NW_013664643.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6965"	"NW_013664644.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6966"	"NW_013664645.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6967"	"NW_013664646.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6968"	"NW_013664647.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6969"	"NW_013664648.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6970"	"NW_013664649.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6971"	"NW_013664650.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6972"	"NW_013664651.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6973"	"NW_013664652.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6974"	"NW_013664653.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6975"	"NW_013664654.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6976"	"NW_013664655.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6977"	"NW_013664656.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6978"	"NW_013664657.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6979"	"NW_013664658.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6980"	"NW_013664659.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6981"	"NW_013664660.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6982"	"NW_013664661.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6983"	"NW_013664662.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6984"	"NW_013664663.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6985"	"NW_013664664.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6986"	"NW_013664665.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6987"	"NW_013664666.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6988"	"NW_013664667.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6989"	"NW_013664668.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6990"	"NW_013664669.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6991"	"NW_013664670.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6992"	"NW_013664671.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6993"	"NW_013664672.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6994"	"NW_013664673.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6995"	"NW_013664674.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6996"	"NW_013664675.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6997"	"NW_013664676.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6998"	"NW_013664677.1"
"Thamnophis_sirtalis_GCF_001077635.1_read6999"	"NW_013664678.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7000"	"NW_013664679.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7001"	"NW_013664680.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7002"	"NW_013664681.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7003"	"NW_013664682.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7004"	"NW_013664683.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7005"	"NW_013664684.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7006"	"NW_013664685.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7007"	"NW_013664686.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7008"	"NW_013664687.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7009"	"NW_013664688.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7010"	"NW_013664689.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7011"	"NW_013664690.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7012"	"NW_013664691.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7013"	"NW_013664692.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7014"	"NW_013664693.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7015"	"NW_013664694.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7016"	"NW_013664695.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7017"	"NW_013664696.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7018"	"NW_013664697.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7019"	"NW_013664698.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7020"	"NW_013664699.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7021"	"NW_013664700.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7022"	"NW_013664701.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7023"	"NW_013664702.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7024"	"NW_013664703.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7025"	"NW_013664704.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7026"	"NW_013664705.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7027"	"NW_013664706.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7028"	"NW_013664707.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7029"	"NW_013664708.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7030"	"NW_013664709.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7031"	"NW_013664710.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7032"	"NW_013664711.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7033"	"NW_013664712.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7034"	"NW_013664713.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7035"	"NW_013664714.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7036"	"NW_013664715.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7037"	"NW_013664716.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7038"	"NW_013664717.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7039"	"NW_013664718.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7040"	"NW_013664719.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7041"	"NW_013664720.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7042"	"NW_013664721.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7043"	"NW_013664722.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7044"	"NW_013664723.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7045"	"NW_013664724.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7046"	"NW_013664725.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7047"	"NW_013664726.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7048"	"NW_013664727.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7049"	"NW_013664728.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7050"	"NW_013664729.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7051"	"NW_013664730.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7052"	"NW_013664731.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7053"	"NW_013664732.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7054"	"NW_013664733.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7055"	"NW_013664734.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7056"	"NW_013664735.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7057"	"NW_013664736.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7058"	"NW_013664737.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7059"	"NW_013664738.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7060"	"NW_013664739.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7061"	"NW_013664740.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7062"	"NW_013664741.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7063"	"NW_013664742.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7064"	"NW_013664743.1"
"Thamnophis_sirtalis_GCF_001077635.1_read7065"	"NW_013664744.1"
